BMEN;689;601;3.889;BREWER;8;1;0;0;0;0;SPRING;2015
BMEN;689;604;3.923;BREWER;12;1;0;0;0;0;SPRING;2015
BIOT;685;603;4.0;CORNWELL;5;0;0;0;0;0;SPRING;2015
CHEN;204;500;2.552;HOLSTE;14;19;14;7;4;8;SPRING;2015
CHEN;205;501;2.691;LUTKENHAUS;15;31;31;3;1;2;SPRING;2015
CHEN;205;502;3.14;TAMAMIS;16;17;10;0;0;1;SPRING;2015
CHEN;304;501;3.091;UGAZ;8;9;4;1;0;0;SPRING;2015
CHEN;313;500;2.822;SEMINARIO;13;15;13;4;0;1;SPRING;2015
CHEN;320;501;3.5;GREEN;34;15;4;0;1;0;SPRING;2015
CHEN;323;501;2.942;AKBULUT;21;43;18;4;0;1;SPRING;2015
CHEN;323;502;2.409;VADDIRAJU;1;11;6;4;0;2;SPRING;2015
CHEN;354;500;2.732;HOLSTE;9;15;15;1;1;0;SPRING;2015
CHEN;354;501;3.111;BALBUENA;9;12;6;0;0;0;SPRING;2015
CHEN;382;500;3.273;HOLTZAPPLE;12;6;2;2;0;3;SPRING;2015
CHEN;382;501;3.131;KAO;26;45;11;2;0;6;SPRING;2015
CHEN;414;901;3.714;ISDALE;10;4;0;0;0;0;SPRING;2015
CHEN;414;902;4.0;ISDALE;13;0;0;0;0;0;SPRING;2015
CHEN;414;903;4.0;ISDALE;5;0;0;0;0;0;SPRING;2015
CHEN;424;501;3.4;ELABD;14;14;2;0;0;1;SPRING;2015
CHEN;425;501;3.587;EL-HALWAGI;27;19;0;0;0;1;SPRING;2015
CHEN;426;501;3.494;BALDWIN;39;37;1;0;0;0;SPRING;2015
CHEN;433;501;3.875;WHITE;14;2;0;0;0;0;SPRING;2015
CHEN;433;502;4.0;WHITE;16;0;0;0;0;0;SPRING;2015
CHEN;433;503;3.765;WHITE;16;0;0;0;1;0;SPRING;2015
CHEN;433;504;3.938;DEWAN;15;1;0;0;0;0;SPRING;2015
CHEN;433;505;3.833;WHITE;10;2;0;0;0;0;SPRING;2015
CHEN;455;500;2.45;MASHUGA;3;14;21;2;0;9;SPRING;2015
CHEN;459;500;3.358;MENTZER;32;30;3;1;1;3;SPRING;2015
CHEN;460;500;3.143;ROGERS;3;10;1;0;0;0;SPRING;2015
CHEN;461;500;3.194;KRAVARIS;14;15;7;0;0;1;SPRING;2015
CHEN;464;500;2.846;JEONG;14;32;16;1;2;6;SPRING;2015
CHEN;464;501;3.158;KUO;4;14;1;0;0;0;SPRING;2015
CHEN;469;500;3.733;MASHUGA;28;0;0;0;2;0;SPRING;2015
CHEN;481;501;3.737;GLOVER;16;1;2;0;0;0;SPRING;2015
CHEN;481;502;3.739;KUO;17;6;0;0;0;0;SPRING;2015
CHEN;491;520;4.0;HOLTZAPPLE;6;0;0;0;0;0;SPRING;2015
CHEN;624;600;3.659;WILHITE;30;13;1;0;0;0;SPRING;2015
CHEN;660;600;3.833;ROGERS;10;2;0;0;0;0;SPRING;2015
CHEN;689;600;3.9;CHENG;9;1;0;0;0;0;SPRING;2015
CHEN;689;601;3.333;PISTIKOPOULOS;6;8;1;0;0;0;SPRING;2015
SENG;312;500;3.381;DEWAN;20;19;2;1;0;3;SPRING;2015
SENG;422;500;4.0;MOATS;19;0;0;0;0;0;SPRING;2015
SENG;460;500;2.833;ROGERS;0;5;1;0;0;0;SPRING;2015
SENG;660;600;3.933;ROGERS;14;1;0;0;0;0;SPRING;2015
SENG;674;600;3.75;DEWAN;6;2;0;0;0;0;SPRING;2015
SENG;674;700;3.8;DEWAN;4;1;0;0;0;0;SPRING;2015
SENG;677;600;4.0;MOATS;12;0;0;0;0;0;SPRING;2015
CVEN;207;501;3.768;BRUMBELOW;43;13;0;0;0;0;SPRING;2015
CVEN;221;501;3.121;BEASON;24;19;14;0;1;1;SPRING;2015
CVEN;221;502;3.0;TERZIOGLU;6;11;6;0;0;3;SPRING;2015
CVEN;289;500;3.967;OTEY;29;1;0;0;0;0;SPRING;2015
CVEN;289;502;4.0;OTEY;21;0;0;0;0;0;SPRING;2015
CVEN;301;500;3.326;MA;38;44;6;0;1;1;SPRING;2015
CVEN;302;501;3.019;WANG;11;31;10;0;0;1;SPRING;2015
CVEN;302;502;2.972;WANG;5;26;4;1;0;0;SPRING;2015
CVEN;302;503;2.948;ARDANI;17;22;18;1;0;1;SPRING;2015
CVEN;303;501;3.375;GHARAIBEH;7;8;1;0;0;0;SPRING;2015
CVEN;303;502;3.375;GHARAIBEH;8;6;2;0;0;0;SPRING;2015
CVEN;303;503;3.222;GHARAIBEH;7;8;3;0;0;0;SPRING;2015
CVEN;303;504;3.167;GHARAIBEH;7;8;2;1;0;0;SPRING;2015
CVEN;303;505;3.133;CHINN;4;9;2;0;0;0;SPRING;2015
CVEN;303;506;3.4;CHINN;7;7;1;0;0;0;SPRING;2015
CVEN;303;507;3.444;CHINN;10;6;2;0;0;0;SPRING;2015
CVEN;303;508;3.462;CHINN;7;5;1;0;0;0;SPRING;2015
34;18;12;7;0;5;SPRING;2015
CVEN;305;502;2.796;LOWERY;15;45;23;5;0;1;SPRING;2015
CVEN;305;503;3.326;ASADOLLAHI-PAJOUH;41;40;5;2;1;1;SPRING;2015
CVEN;305;504;2.4;NOSHADRAVAN;15;24;23;14;4;10;SPRING;2015
CVEN;305;505;2.56;MULIANA;10;31;26;7;1;13;SPRING;2015
CVEN;305;506;2.768;NOSHADRAVAN;16;29;19;2;3;14;SPRING;2015
CVEN;305;507;2.708;GOENEZEN;6;8;7;3;0;5;SPRING;2015
CVEN;305;508;2.872;JAHANGIR;27;29;24;4;2;4;SPRING;2015
CVEN;306;501;3.279;GRASLEY;22;43;3;0;0;2;SPRING;2015
CVEN;306;502;3.243;LITTLE;20;47;3;0;0;0;SPRING;2015
CVEN;307;501;3.0;HAWKINS;14;27;7;2;1;1;SPRING;2015
CVEN;307;502;3.356;HAWKINS;22;36;1;0;0;0;SPRING;2015
CVEN;311;501;2.954;RAHMAN;10;23;8;2;0;1;SPRING;2015
CVEN;311;502;3.044;GAO;13;24;7;2;0;0;SPRING;2015
CVEN;322;500;3.322;WANG;51;20;11;3;2;3;SPRING;2015
CVEN;333;500;3.833;KERMANSHACHI;40;8;0;0;0;0;SPRING;2015
CVEN;339;500;2.796;KANTA;20;38;32;2;1;1;SPRING;2015
CVEN;342;501;3.3;MARTIN;6;14;0;0;0;0;SPRING;2015
CVEN;342;502;3.5;MARTIN;10;10;0;0;0;0;SPRING;2015
CVEN;342;503;3.75;MARTIN;15;5;0;0;0;0;SPRING;2015
CVEN;342;504;3.4;MARTIN;8;12;0;0;0;0;SPRING;2015
CVEN;345;501;3.119;BIRELY;13;23;4;2;0;1;SPRING;2015
CVEN;345;502;3.0;LOWERY;19;20;15;2;0;3;SPRING;2015
CVEN;349;500;3.467;WALEWSKI;48;36;6;0;0;0;SPRING;2015
CVEN;363;501;2.458;JONES;3;22;19;2;2;5;SPRING;2015
CVEN;363;502;2.25;JAMES;5;16;34;8;1;3;SPRING;2015
CVEN;365;501;3.529;SANCHEZ-CASTILLA;11;4;2;0;0;0;SPRING;2015
CVEN;365;502;3.133;SANCHEZ-CASTILLA;6;5;4;0;0;0;SPRING;2015
CVEN;365;503;3.222;SANCHEZ-CASTILLA;5;12;1;0;0;0;SPRING;2015
CVEN;365;504;3.125;SHIDLOVSKAYA;5;9;1;1;0;0;SPRING;2015
CVEN;365;505;3.294;SHIDLOVSKAYA;7;8;2;0;0;0;SPRING;2015
CVEN;365;506;3.333;SHIDLOVSKAYA;5;6;1;0;0;0;SPRING;2015
CVEN;400;501;3.121;ZOLLINGER;9;19;5;0;0;0;SPRING;2015
CVEN;400;502;3.767;LITTLE;33;10;0;0;0;0;SPRING;2015
CVEN;413;501;3.346;YING;12;11;3;0;0;2;SPRING;2015
CVEN;418;500;3.0;PARK;4;8;4;0;0;1;SPRING;2015
CVEN;424;901;3.518;ENGLAND;14;13;0;0;0;0;SPRING;2015
CVEN;424;902;3.688;ENGLAND;11;5;0;0;0;0;SPRING;2015
CVEN;424;903;3.518;ENGLAND;15;11;1;0;0;0;SPRING;2015
CVEN;424;904;3.769;ENGLAND;10;3;0;0;0;0;SPRING;2015
CVEN;424;905;3.143;ENGLAND;5;8;0;0;1;0;SPRING;2015
CVEN;444;501;2.912;HUESTE;9;13;12;0;0;0;SPRING;2015
CVEN;444;502;3.021;BRACCI;12;26;7;2;0;0;SPRING;2015
CVEN;445;500;3.161;JONES;14;10;6;0;1;2;SPRING;2015
CVEN;446;501;3.164;HUESTE;23;25;13;0;0;1;SPRING;2015
CVEN;446;502;2.633;KEATING;4;11;15;0;0;1;SPRING;2015
CVEN;456;500;3.3;LORD;4;5;1;0;0;0;SPRING;2015
CVEN;458;500;3.344;BRUMBELOW;14;15;3;0;0;0;SPRING;2015
CVEN;473;500;3.0;FORD;6;10;6;0;0;1;SPRING;2015
CVEN;483;500;4.0;BRACCI;25;0;0;0;0;0;SPRING;2015
CVEN;489;501;4.0;OTEY;13;0;0;0;0;0;SPRING;2015
CVEN;604;600;3.538;BATCHELOR;7;6;0;0;0;1;SPRING;2015
CVEN;615;600;3.7;SAKHAEI-FAR;7;3;0;0;0;0;SPRING;2015
CVEN;618;600;3.647;ZHANG;11;6;0;0;0;0;SPRING;2015
CVEN;621;600;3.364;BIRELY;13;6;2;0;1;0;SPRING;2015
CVEN;623;600;4.0;LYTTON;14;0;0;0;0;0;SPRING;2015
